"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"30.07.2009","253,14","243,55","253,14","243,55","-","3,94%"
"29.07.2009","243,55","250,21","250,21","229,80","-","-2,66%"
"28.07.2009","250,21","252,49","252,95","249,88","-","-0,90%"
"27.07.2009","252,49","251,91","252,81","250,79","-","0,23%"
"24.07.2009","251,91","251,27","251,91","250,21","-","0,25%"
"23.07.2009","251,27","246,87","251,62","246,87","-","1,78%"
"22.07.2009","246,87","246,83","247,13","244,28","-","0,02%"
"21.07.2009","246,83","248,08","250,85","245,78","-","-0,50%"
"20.07.2009","248,08","245,05","248,16","245,05","-","1,24%"
"17.07.2009","245,05","240,95","245,05","240,95","-","1,70%"
"16.07.2009","240,95","239,71","240,95","238,98","-","0,52%"
"15.07.2009","239,71","236,20","240,22","236,17","-","1,49%"
"14.07.2009","236,20","233,61","236,56","233,61","-","1,11%"
"13.07.2009","233,61","233,51","234,04","231,73","-","0,04%"
"10.07.2009","233,51","234,53","234,53","232,19","-","-0,43%"
"09.07.2009","234,53","231,21","234,53","231,17","-","1,44%"
"08.07.2009","231,21","236,55","236,72","231,21","-","-2,26%"
"07.07.2009","236,55","240,13","240,67","236,55","-","-1,49%"
"06.07.2009","240,13","245,45","245,45","240,13","-","-2,33%"
"02.07.2009","245,86","251,17","251,19","245,83","-","-2,11%"
"01.07.2009","251,17","249,96","253,59","249,96","-","0,48%"
"30.06.2009","249,96","254,31","255,05","249,46","-","-1,71%"
"29.06.2009","254,31","251,31","254,92","251,31","-","1,19%"
"26.06.2009","251,31","253,38","253,74","250,46","-","-0,82%"
"25.06.2009","253,38","249,84","253,57","249,45","-","1,42%"
"24.06.2009","249,84","249,80","251,27","249,72","-","0,02%"
"23.06.2009","249,80","246,07","250,12","246,04","-","1,52%"
"22.06.2009","246,07","252,79","252,79","246,07","-","-2,66%"
"19.06.2009","252,79","256,85","256,85","252,79","-","-1,58%"
"18.06.2009","256,85","256,82","257,63","255,96","-","0,01%"
"17.06.2009","256,82","255,85","256,82","253,75","-","0,38%"
"16.06.2009","255,85","256,37","257,39","255,52","-","-0,20%"
"15.06.2009","256,37","262,25","262,25","255,16","-","-2,24%"
"12.06.2009","262,25","266,17","266,17","262,25","-","-1,47%"
"11.06.2009","266,17","260,87","266,17","260,87","-","2,03%"
"10.06.2009","260,87","260,38","261,01","259,46","-","0,19%"
"09.06.2009","260,38","255,93","260,39","255,93","-","1,74%"
"08.06.2009","255,93","257,92","257,92","255,18","-","-0,77%"
"05.06.2009","257,92","259,79","260,08","257,61","-","-0,72%"
"04.06.2009","259,79","253,05","259,79","252,46","-","2,66%"
"03.06.2009","253,05","260,21","260,69","253,05","-","-2,75%"
"02.06.2009","260,21","260,81","260,91","259,80","-","-0,23%"
"01.06.2009","260,81","253,05","260,81","253,05","-","3,07%"
"29.05.2009","253,05","249,83","253,17","249,83","-","1,29%"
"28.05.2009","249,83","246,46","250,02","246,15","-","1,37%"
"27.05.2009","246,46","245,44","246,72","245,31","-","0,42%"
"26.05.2009","245,44","244,10","245,44","241,32","-","0,55%"
"22.05.2009","244,10","242,36","244,40","242,36","-","0,72%"
"21.05.2009","242,36","244,84","244,84","240,39","-","-1,01%"
"20.05.2009","244,84","241,45","245,05","241,15","-","1,40%"
"19.05.2009","241,45","241,16","242,20","240,75","-","0,12%"
"18.05.2009","241,16","236,24","241,18","236,04","-","2,08%"
"15.05.2009","236,24","241,79","241,86","236,24","-","-2,30%"
"14.05.2009","241,79","240,82","241,91","239,65","-","0,40%"
"13.05.2009","240,82","243,58","243,58","240,82","-","-1,13%"
"12.05.2009","243,58","242,60","244,70","242,60","-","0,40%"
"11.05.2009","242,60","243,23","243,23","240,97","-","-0,26%"
"08.05.2009","243,23","239,53","243,23","239,53","-","1,54%"
"07.05.2009","239,53","237,48","240,62","237,48","-","0,86%"
"06.05.2009","237,48","231,84","237,48","231,56","-","2,43%"
"05.05.2009","231,84","232,38","232,77","231,84","-","-0,23%"
"04.05.2009","232,38","229,04","232,38","228,82","-","1,46%"
"01.05.2009","229,04","222,39","229,04","221,39","-","2,99%"
"30.04.2009","222,39","221,17","222,50","220,38","-","0,55%"
"29.04.2009","221,17","217,22","221,32","217,22","-","1,82%"
"28.04.2009","217,22","218,19","218,25","216,22","-","-0,44%"
"27.04.2009","218,19","222,86","222,86","218,18","-","-2,10%"
"24.04.2009","222,86","219,54","223,27","219,47","-","1,51%"
"23.04.2009","219,54","218,66","220,40","218,66","-","0,40%"
"22.04.2009","218,66","218,31","218,66","217,06","-","0,16%"
"21.04.2009","218,31","217,11","219,05","215,18","-","0,55%"
"20.04.2009","217,11","225,85","225,85","217,09","-","-3,87%"
"17.04.2009","225,85","225,08","225,95","224,77","-","0,34%"
"16.04.2009","225,08","225,58","225,58","224,06","-","-0,22%"
"15.04.2009","225,58","225,92","226,61","225,57","-","-0,15%"
"14.04.2009","225,92","226,78","227,13","223,54","-","-0,38%"
"13.04.2009","226,78","227,88","229,05","225,80","-","-0,48%"
"09.04.2009","227,88","223,71","227,91","223,70","-","1,86%"
"08.04.2009","223,71","222,90","224,61","221,40","-","0,36%"
"07.04.2009","222,90","224,53","224,91","222,90","-","-0,73%"
"06.04.2009","224,53","228,93","228,94","223,37","-","-1,92%"
"03.04.2009","228,93","226,29","228,93","224,16","-","1,17%"
"02.04.2009","226,29","217,81","226,29","217,81","-","3,89%"
"01.04.2009","217,81","220,40","220,48","217,06","-","-1,18%"
"31.03.2009","220,40","215,17","220,59","215,17","-","2,43%"
"30.03.2009","215,17","222,26","222,29","215,17","-","-3,19%"
"27.03.2009","222,26","227,68","227,68","222,26","-","-2,38%"
"26.03.2009","227,68","226,33","229,17","226,33","-","0,60%"
"25.03.2009","226,33","228,80","228,80","225,92","-","-1,08%"
"24.03.2009","228,80","229,54","229,62","226,93","-","-0,32%"
"23.03.2009","229,54","226,08","229,54","226,08","-","1,53%"
"20.03.2009","226,08","225,30","226,69","224,43","-","0,35%"
"19.03.2009","225,30","213,94","225,32","213,94","-","5,31%"
"18.03.2009","213,94","216,46","217,19","213,65","-","-1,16%"
"17.03.2009","216,46","213,89","216,58","212,85","-","1,20%"
"16.03.2009","213,89","211,08","213,89","209,78","-","1,33%"
"13.03.2009","211,08","211,81","213,69","211,08","-","-0,34%"
"12.03.2009","211,81","203,50","211,81","203,47","-","4,08%"
"11.03.2009","203,50","207,64","208,56","203,46","-","-1,99%"
"10.03.2009","207,64","208,41","211,01","207,64","-","-0,37%"
"09.03.2009","208,41","209,59","211,26","208,41","-","-0,56%"
"06.03.2009","209,59","206,53","209,67","206,37","-","1,48%"
"05.03.2009","206,53","211,45","211,45","206,53","-","-2,33%"
"04.03.2009","211,45","203,67","211,45","203,67","-","3,82%"
"03.03.2009","203,67","200,34","203,68","200,34","-","1,66%"
"02.03.2009","200,34","211,57","211,57","200,34","-","-5,31%"
"27.02.2009","211,57","213,34","213,34","209,22","-","-0,83%"
"26.02.2009","213,34","208,29","213,34","208,18","-","2,42%"
"25.02.2009","208,29","203,83","209,17","203,82","-","2,19%"
"24.02.2009","203,83","200,40","203,83","200,16","-","1,71%"
"23.02.2009","200,40","202,47","204,95","200,17","-","-1,02%"
"20.02.2009","202,47","205,14","205,14","201,74","-","-1,30%"
"19.02.2009","205,14","200,55","205,50","200,55","-","2,29%"
"18.02.2009","200,55","203,25","203,25","200,39","-","-1,33%"
"17.02.2009","203,25","212,86","212,86","203,25","-","-4,64%"
"13.02.2009","213,14","214,54","214,83","213,14","-","-0,65%"
"12.02.2009","214,54","216,11","218,28","213,90","-","-0,73%"
"11.02.2009","216,11","218,25","218,97","216,11","-","-0,98%"
"10.02.2009","218,25","223,91","225,34","218,25","-","-2,53%"
"09.02.2009","223,91","224,36","226,84","223,78","-","-0,20%"
"06.02.2009","224,36","221,34","224,57","221,28","-","1,36%"
"05.02.2009","221,34","217,46","221,43","217,16","-","1,78%"
"04.02.2009","217,46","216,87","218,57","216,65","-","0,27%"
"03.02.2009","216,87","216,29","217,22","215,83","-","0,27%"
"02.02.2009","216,29","220,37","220,37","216,29","-","-1,85%"
"30.01.2009","220,37","220,05","223,05","219,80","-","0,15%"
"29.01.2009","220,05","221,04","221,09","217,97","-","-0,45%"
"28.01.2009","221,04","218,76","222,01","218,59","-","1,04%"
"27.01.2009","218,76","227,17","227,17","218,74","-","-3,70%"
"26.01.2009","227,17","225,79","231,31","225,79","-","0,61%"
"23.01.2009","225,79","218,69","226,05","217,86","-","3,25%"
"22.01.2009","218,69","219,95","220,48","216,35","-","-0,57%"
"21.01.2009","219,95","215,88","220,01","215,32","-","1,89%"
"20.01.2009","215,88","220,79","220,79","215,88","-","-2,36%"
"16.01.2009","221,09","218,91","221,43","218,91","-","1,00%"
"15.01.2009","218,91","219,21","219,45","216,61","-","-0,14%"
"14.01.2009","219,21","222,19","222,87","217,93","-","-1,34%"
"13.01.2009","222,19","220,55","222,70","219,46","-","0,74%"
"12.01.2009","220,55","229,91","229,99","220,49","-","-4,07%"
"09.01.2009","229,91","228,75","230,18","227,98","-","0,51%"
"08.01.2009","228,75","231,49","231,51","227,80","-","-1,18%"
"07.01.2009","231,49","242,78","242,99","231,49","-","-4,65%"
"06.01.2009","242,78","237,33","244,31","237,33","-","2,30%"
"05.01.2009","237,33","233,92","237,33","232,01","-","1,46%"
"02.01.2009","233,92","229,54","233,93","228,00","-","1,91%"
"31.12.2008","229,54","217,20","229,54","216,28","-","5,68%"
"30.12.2008","217,20","217,67","217,94","215,03","-","-0,22%"
"29.12.2008","217,67","215,28","218,17","214,93","-","1,11%"
"26.12.2008","215,28","210,65","215,53","210,39","-","2,20%"
"24.12.2008","210,65","215,21","215,24","210,33","-","-2,12%"
"23.12.2008","215,21","215,35","215,62","214,15","-","-0,07%"
"22.12.2008","215,35","218,87","219,57","215,27","-","-1,61%"
"19.12.2008","218,87","220,08","220,10","218,59","-","-0,55%"
"18.12.2008","220,08","225,12","225,17","220,08","-","-2,24%"
"17.12.2008","225,12","226,31","229,26","225,12","-","-0,53%"
"16.12.2008","226,31","225,70","229,14","225,64","-","0,27%"
"15.12.2008","225,70","226,96","231,40","225,70","-","-0,56%"
"12.12.2008","226,96","230,83","236,10","222,96","-","-1,68%"
"11.12.2008","230,83","221,37","231,07","221,37","-","4,27%"
"10.12.2008","221,37","215,65","222,51","215,65","-","2,65%"
"09.12.2008","215,65","219,36","219,36","215,65","-","-1,69%"
"08.12.2008","219,36","208,60","219,36","208,60","-","5,16%"
"05.12.2008","208,60","217,99","217,99","208,58","-","-4,31%"
"04.12.2008","217,99","226,44","226,47","217,99","-","-3,73%"
"03.12.2008","226,44","228,87","228,87","226,22","-","-1,06%"
"02.12.2008","228,87","233,35","234,41","228,87","-","-1,92%"
"01.12.2008","233,35","244,94","244,94","233,35","-","-4,73%"
"28.11.2008","244,94","245,62","246,10","240,98","-","-0,34%"
"26.11.2008","245,78","238,03","245,98","237,97","-","3,26%"
"25.11.2008","238,03","243,79","244,34","237,90","-","-2,36%"
"24.11.2008","243,79","231,38","243,80","231,38","-","5,36%"
"21.11.2008","231,38","230,35","233,89","230,19","-","0,45%"
"20.11.2008","230,35","240,56","240,56","230,35","-","-4,24%"
"19.11.2008","240,56","242,35","244,59","239,98","-","-0,74%"
"18.11.2008","242,35","243,84","244,33","242,34","-","-0,61%"
"17.11.2008","243,84","247,58","247,75","243,48","-","-1,51%"
"14.11.2008","247,58","247,62","250,45","246,92","-","-0,02%"
"13.11.2008","247,62","245,44","247,73","244,00","-","0,89%"
"12.11.2008","245,44","252,08","252,08","245,44","-","-2,63%"
"11.11.2008","252,08","261,26","261,26","252,08","-","-3,51%"
"10.11.2008","261,26","256,84","264,54","256,84","-","1,72%"
"07.11.2008","256,84","257,10","258,08","256,31","-","-0,10%"
"06.11.2008","257,10","267,97","267,97","257,06","-","-4,06%"
"05.11.2008","267,97","278,22","278,46","267,96","-","-3,68%"
"04.11.2008","278,22","264,11","278,22","264,11","-","5,34%"
"03.11.2008","264,11","268,39","268,70","263,76","-","-1,59%"
"31.10.2008","268,39","266,54","268,39","263,10","-","0,69%"
"30.10.2008","266,54","274,34","274,98","266,31","-","-2,84%"
"29.10.2008","274,34","259,02","275,74","259,02","-","5,91%"
"28.10.2008","259,02","258,19","262,72","258,19","-","0,32%"
"27.10.2008","258,19","256,00","261,56","253,85","-","0,86%"
"24.10.2008","256,00","264,51","264,51","255,82","-","-3,22%"
"23.10.2008","264,51","266,14","268,59","263,68","-","-0,61%"
"22.10.2008","266,14","278,69","278,69","266,14","-","-4,50%"
"21.10.2008","278,69","283,28","283,28","276,62","-","-1,62%"
"20.10.2008","283,28","282,14","285,12","281,45","-","0,40%"
"17.10.2008","282,14","275,66","284,08","275,36","-","2,35%"
"16.10.2008","275,66","283,04","283,04","273,95","-","-2,61%"
"15.10.2008","283,04","296,42","296,42","283,04","-","-4,51%"
"14.10.2008","296,42","298,70","305,26","296,42","-","-0,76%"
"13.10.2008","298,70","289,89","298,79","289,89","-","3,04%"
"10.10.2008","289,89","310,53","310,53","289,89","-","-6,65%"
"09.10.2008","310,53","311,66","312,94","310,46","-","-0,36%"
"08.10.2008","311,66","312,81","312,81","307,28","-","-0,37%"
"07.10.2008","312,81","309,70","314,95","309,70","-","1,00%"
"06.10.2008","309,70","326,51","326,51","309,70","-","-5,15%"
"03.10.2008","326,51","328,42","330,74","326,48","-","-0,58%"
"02.10.2008","328,42","343,24","343,24","328,42","-","-4,32%"
"01.10.2008","343,24","345,53","346,06","340,42","-","-0,66%"
"30.09.2008","345,53","343,22","345,65","342,50","-","0,67%"
"29.09.2008","343,22","364,57","364,57","343,21","-","-5,86%"
"26.09.2008","364,57","369,02","369,21","362,37","-","-1,21%"
"25.09.2008","369,02","366,44","369,02","364,24","-","0,70%"
"24.09.2008","366,44","367,42","372,46","366,44","-","-0,27%"
"23.09.2008","367,42","373,44","373,44","366,48","-","-1,61%"
"22.09.2008","373,44","359,58","373,49","359,58","-","3,85%"
"19.09.2008","359,58","351,02","360,02","350,50","-","2,44%"
"18.09.2008","351,02","352,22","360,46","349,40","-","-0,34%"
"17.09.2008","352,22","341,17","352,22","341,17","-","3,24%"
"16.09.2008","341,17","348,26","348,26","337,44","-","-3,10%"
"15.09.2008","352,09","360,01","360,01","348,23","-","-2,20%"
"12.09.2008","360,01","354,98","360,99","354,34","-","1,42%"
"11.09.2008","354,98","358,27","358,56","354,86","-","-0,92%"
"10.09.2008","358,27","360,89","361,36","357,93","-","-0,73%"
"09.09.2008","360,89","367,15","367,15","360,35","-","-1,71%"
"08.09.2008","367,15","367,70","371,60","365,93","-","-0,15%"
"05.09.2008","367,70","374,55","374,90","367,12","-","-1,83%"
"04.09.2008","374,55","376,66","377,34","371,62","-","-0,56%"
"03.09.2008","376,66","378,55","378,92","371,82","-","-0,50%"
"02.09.2008","378,55","391,43","391,43","374,72","-","-3,36%"
"29.08.2008","391,71","393,35","398,12","391,71","-","-0,42%"
"28.08.2008","393,35","401,02","403,27","391,24","-","-1,91%"
"27.08.2008","401,02","398,13","404,59","398,13","-","0,73%"
"26.08.2008","398,13","395,13","399,48","394,21","-","0,76%"
"25.08.2008","395,13","394,80","396,42","393,54","-","0,08%"
"22.08.2008","394,80","405,92","405,92","394,80","-","-2,74%"
"21.08.2008","405,92","391,33","406,12","391,33","-","3,73%"
"20.08.2008","391,33","388,51","391,82","386,96","-","0,73%"
"19.08.2008","388,51","384,35","391,23","379,62","-","1,08%"
"18.08.2008","384,35","382,30","386,89","381,97","-","0,54%"
"15.08.2008","382,30","389,45","389,45","379,07","-","-1,84%"
"14.08.2008","389,45","393,16","394,18","387,07","-","-0,94%"
"13.08.2008","393,16","384,00","393,90","383,77","-","2,39%"
"12.08.2008","384,00","385,13","387,43","383,15","-","-0,29%"
"11.08.2008","385,13","387,42","388,47","384,20","-","-0,59%"
"08.08.2008","387,42","399,54","399,54","387,42","-","-3,03%"
"07.08.2008","399,54","397,24","400,97","397,24","-","0,58%"
"06.08.2008","397,24","398,41","400,30","395,79","-","-0,29%"
"05.08.2008","398,41","401,98","402,99","398,41","-","-0,89%"
"04.08.2008","401,98","416,02","416,02","401,85","-","-3,37%"
"01.08.2008","416,02","416,40","421,70","414,49","-","-0,09%"
"31.07.2008","416,40","418,00","420,73","415,16","-","-0,38%"
"30.07.2008","418,00","411,52","418,05","408,00","-","1,57%"
"29.07.2008","411,52","413,75","413,94","407,97","-","-0,54%"
"28.07.2008","413,75","412,22","417,35","410,58","-","0,37%"
"25.07.2008","412,22","412,90","413,77","409,39","-","-0,16%"
"24.07.2008","412,90","414,15","415,82","410,34","-","-0,30%"
"23.07.2008","414,15","421,16","421,16","413,80","-","-1,66%"
"22.07.2008","421,16","428,47","429,19","419,75","-","-1,71%"
"21.07.2008","428,47","427,17","429,01","425,61","-","0,30%"
"18.07.2008","427,17","432,60","433,76","426,57","-","-1,26%"
"17.07.2008","432,60","444,57","447,25","432,54","-","-2,69%"
"16.07.2008","444,57","450,30","450,30","442,63","-","-1,27%"
"15.07.2008","450,30","458,73","461,41","448,83","-","-1,84%"
"14.07.2008","458,73","461,43","462,17","458,22","-","-0,59%"
"11.07.2008","461,43","458,92","466,12","458,92","-","0,55%"
"10.07.2008","458,92","451,03","458,94","448,68","-","2,07%"
"09.07.2008","449,62","448,05","451,58","447,00","-","0,35%"
"08.07.2008","448,05","459,04","459,04","446,91","-","-2,39%"
"07.07.2008","459,04","472,10","472,10","457,15","-","-2,82%"
"03.07.2008","472,36","473,52","473,97","466,33","-","-0,24%"
"02.07.2008","473,52","467,57","473,52","461,65","-","1,27%"
"01.07.2008","467,57","462,74","468,83","462,74","-","1,04%"
"30.06.2008","462,74","464,40","467,60","460,17","-","-0,36%"
"27.06.2008","464,40","463,27","466,82","463,27","-","0,24%"
"26.06.2008","463,27","452,14","463,41","452,14","-","2,46%"
"25.06.2008","452,14","454,61","454,79","446,67","-","-0,54%"
"24.06.2008","454,61","455,38","458,55","453,17","-","-0,17%"
"23.06.2008","455,38","455,38","456,28","451,99","-","0,00%"
"20.06.2008","455,38","449,13","456,67","448,29","-","1,39%"
"19.06.2008","449,13","456,82","458,70","449,13","-","-1,68%"
"18.06.2008","456,82","451,18","456,82","450,15","-","1,25%"
"17.06.2008","451,18","449,77","451,18","446,48","-","0,31%"
"16.06.2008","449,77","445,87","455,23","445,87","-","0,87%"
"13.06.2008","445,87","445,23","447,97","443,06","-","0,14%"
"12.06.2008","445,23","444,22","445,73","439,05","-","0,23%"
"11.06.2008","444,22","432,52","444,46","432,31","-","2,71%"
"10.06.2008","432,52","435,29","438,65","432,52","-","-0,64%"
"09.06.2008","435,29","441,51","441,84","435,29","-","-1,41%"
"06.06.2008","441,51","426,16","441,57","426,16","-","3,60%"
"05.06.2008","426,16","416,75","426,16","416,27","-","2,26%"
